Reference	Reference	Reference	Reference	Reference	Sample	Sample	Sample	Sample	Sample
Frequency (THz)	Amplitude	Δ(Amplitude)	Phase	Δ(Phase)	Frequency (THz)	Amplitude	Δ(Amplitude)	Phase	Δ(Phase)
1.2222222222219443	0.0053428440513010695		845.5793018086107		1.222222222222639	0.000219198272251419		884.4562713671503	
1.2333333333330527	0.005348260794225688		853.3017735075289		1.233333333333754	0.00022225840486972		892.5369389456743	
1.2444444444441614	0.005350224289143714		861.0249122855312		1.2444444444448688	0.00022554881238941765		900.6182716439448	
1.25555555555527	0.005348122952457294		868.7486080960113		1.2555555555559836	0.00022905442468928246		908.7006028873947	
1.2666666666663786	0.005341534138946876		876.4727201458438		1.2666666666670987	0.00023273349912934405		916.784189598243	
1.2777777777774872	0.00533026488801258		884.1970874486717		1.2777777777782136	0.0002365232293546651		924.8691816922899	
1.2888888888885957	0.00531437427947858		891.9215406982198		1.2888888888893284	0.0002403478064359153		932.9556063590107	
1.2999999999997043	0.005294176105438567		899.6459147801734		1.3000000000004432	0.00024412786378282225		941.0433677035562	
1.311111111110813	0.005270221732063786		907.370061258956		1.3111111111115583	0.00024779019078916405		949.1322599755842	
1.3222222222219215	0.005243264158340281		915.0938601479345		1.3222222222226732	0.00025127670378602873		957.2219913379868	
1.3333333333330302	0.005214205432191945		922.8172302041887		1.333333333333788	0.0002545518389961735		965.3122148813372	
1.3444444444441386	0.005184030786361212		930.540136915374		1.3444444444449029	0.00025760771712211525		973.4025639562742	
1.3555555555552472	0.0051537340724643384		938.2625973210866		1.355555555556018	0.0002604665933426991		981.492689374164	
1.3666666666663558	0.005124240183341126		945.9846808977647		1.3666666666671328	0.0002631802564202417		989.5822962246705	
1.3777777777774645	0.005096330961545415		953.7065059853272		1.3777777777782476	0.00026582620916331166		997.6711778040898	
1.388888888888573	0.005070581352469687		961.4282316589795		1.3888888888893625	0.00026850069184820256		1005.7592435288246	
1.3999999999996815	0.005047312059835627		969.1500455074498		1.4000000000004775	0.00027130893030618793		1013.8465370740797	
1.4111111111107901	0.005026563602588304		976.8721483669334		1.4111111111115924	0.0002743533948059758		1021.9332408720313	
1.4222222222218988	0.005008094547707532		984.5947375404669		1.4222222222227072	0.00027772128285022125		1030.0196640770873	
1.4333333333330074	0.004991404097933478		992.317990277574		1.433333333333822	0.00028147277194034005		1038.1062134116967	
1.444444444444116	0.004975776582526939		1000.0420492296209		1.444444444444937	0.000285631688996054		1046.1933496045704	
1.4555555555552244	0.0049603431880489955		1007.7670112503906		1.455555555556052	0.00029018001443921097		1054.2815354419722	
1.466666666666333	0.0049441548173450554		1015.4929203767779		1.4666666666671668	0.00029505708780714056		1062.3711835145457	
1.4777777777774417	0.004926259421135078		1023.2197652404984		1.4777777777782817	0.0003001636374824778		1070.4626116795546	
1.4888888888885503	0.004905777439075752		1030.9474806587457		1.4888888888893965	0.00030537002357363226		1078.5560120924044	
1.499999999999659	0.00488196989324729		1038.6759528127448		1.5000000000005116	0.0003105275480457546		1086.6514363025974	
1.5111111111107673	0.004854294911945304		1046.4050272699544		1.5111111111116264	0.00031548144488760386		1094.7487956297127	
1.522222222221876	0.004822449764252905		1054.1345191080197		1.5222222222227413	0.0003200841972808359		1102.8478738191557	
1.5333333333329846	0.004786396672813214		1061.8642244964008		1.5333333333338561	0.00032420804304918394		1110.9483481709935	
1.5444444444440932	0.004746371655567057		1069.593933217554		1.5444444444449712	0.00032775580933778613		1119.0498157044735	
