freq_THz,fft_mag,n,k,eps_real,eps_imag,sigma_real,sigma_imag
4.785788923719727528e+00,1.237843460917901475e-04,nan,nan,nan,nan,nan,nan
4.806687565308023657e+00,1.835010106665986573e-04,nan,nan,nan,nan,nan,nan
4.827586206896318899e+00,2.355476580511533765e-04,nan,nan,nan,nan,nan,nan
4.848484848484615028e+00,2.477125617647549152e-04,nan,nan,nan,nan,nan,nan
4.869383490072910270e+00,2.169064719639376309e-04,nan,nan,nan,nan,nan,nan
4.890282131661206400e+00,1.760636905908583006e-04,nan,nan,nan,nan,nan,nan
4.911180773249501641e+00,1.835596264917986739e-04,nan,nan,nan,nan,nan,nan
4.932079414837797771e+00,2.316782060005560231e-04,nan,nan,nan,nan,nan,nan
4.952978056426093900e+00,2.663882221493891599e-04,nan,nan,nan,nan,nan,nan
4.973876698014389142e+00,2.676558851312576203e-04,nan,nan,nan,nan,nan,nan
4.994775339602685271e+00,2.474660329740719375e-04,nan,nan,nan,nan,nan,nan
5.015673981190980513e+00,2.332454056064354087e-04,nan,nan,nan,nan,nan,nan
5.036572622779276642e+00,2.433153846757307194e-04,nan,nan,nan,nan,nan,nan
5.057471264367571884e+00,2.707477462427337325e-04,nan,nan,nan,nan,nan,nan
5.078369905955868013e+00,2.986709851473636000e-04,nan,nan,nan,nan,nan,nan
5.099268547544164143e+00,3.178737314126671236e-04,nan,nan,nan,nan,nan,nan
5.120167189132460273e+00,3.330433911865602931e-04,nan,nan,nan,nan,nan,nan
5.141065830720754626e+00,3.582303335935381190e-04,nan,nan,nan,nan,nan,nan
5.161964472309050755e+00,3.956005392086182058e-04,nan,nan,nan,nan,nan,nan
5.182863113897346885e+00,4.234565847351063695e-04,nan,nan,nan,nan,nan,nan
5.203761755485642126e+00,4.151997844815384251e-04,nan,nan,nan,nan,nan,nan
5.224660397073938256e+00,3.629008811619852137e-04,nan,nan,nan,nan,nan,nan
5.245559038662234386e+00,2.863472513966006951e-04,nan,nan,nan,nan,nan,nan
5.266457680250530515e+00,2.242891817205270742e-04,nan,nan,nan,nan,nan,nan
5.287356321838824869e+00,1.977725988195068690e-04,nan,nan,nan,nan,nan,nan
5.308254963427120998e+00,1.823442332896987850e-04,nan,nan,nan,nan,nan,nan
5.329153605015417128e+00,1.553790579411263749e-04,nan,nan,nan,nan,nan,nan
5.350052246603712369e+00,1.241492738139717879e-04,nan,nan,nan,nan,nan,nan
5.370950888192008499e+00,1.033779534910224076e-04,nan,nan,nan,nan,nan,nan
5.391849529780304628e+00,1.017415357631895644e-04,nan,nan,nan,nan,nan,nan
5.412748171368600758e+00,1.355171333151299149e-04,nan,nan,nan,nan,nan,nan
5.433646812956895111e+00,1.937771942671242360e-04,nan,nan,nan,nan,nan,nan
5.454545454545191241e+00,2.381686192567538675e-04,nan,nan,nan,nan,nan,nan
5.475444096133487371e+00,2.393146094893014962e-04,nan,nan,nan,nan,nan,nan
5.496342737721783500e+00,1.958168244469775084e-04,nan,nan,nan,nan,nan,nan
5.517241379310078742e+00,1.531053730740127960e-04,nan,nan,nan,nan,nan,nan
5.538140020898374871e+00,1.823935843928374122e-04,nan,nan,nan,nan,nan,nan
5.559038662486671001e+00,2.451629682128773262e-04,nan,nan,nan,nan,nan,nan
5.579937304074965354e+00,2.782845423817368615e-04,nan,nan,nan,nan,nan,nan
5.600835945663261484e+00,2.630405886534103880e-04,nan,nan,nan,nan,nan,nan
5.621734587251557613e+00,2.058001062669230919e-04,nan,nan,nan,nan,nan,nan
5.642633228839853743e+00,1.316786946177777207e-04,nan,nan,nan,nan,nan,nan
5.663531870428148984e+00,1.200793415499535217e-04,nan,nan,nan,nan,nan,nan
5.684430512016445114e+00,2.086682382537308059e-04,nan,nan,nan,nan,nan,nan
5.705329153604740355e+00,3.076440375043037372e-04,nan,nan,nan,nan,nan,nan
5.726227795193035597e+00,3.716513460750678235e-04,nan,nan,nan,nan,nan,nan
5.747126436781331726e+00,3.824230399869097330e-04,nan,nan,nan,nan,nan,nan
5.768025078369627856e+00,3.449625741131874730e-04,nan,nan,nan,nan,nan,nan
5.788923719957923986e+00,2.898335623866890045e-04,nan,nan,nan,nan,nan,nan
5.809822361546219227e+00,2.623785646290715395e-04,nan,nan,nan,nan,nan,nan
5.830721003134515357e+00,2.780780727336784716e-04,nan,nan,nan,nan,nan,nan
5.851619644722810598e+00,3.048262537370162732e-04,nan,nan,nan,nan,nan,nan
5.872518286311106728e+00,3.148983017318166488e-04,nan,nan,nan,nan,nan,nan
5.893416927899401969e+00,3.070435739636499448e-04,nan,nan,nan,nan,nan,nan
5.914315569487698099e+00,3.011491090621558038e-04,nan,nan,nan,nan,nan,nan
5.935214211075994228e+00,3.218742014997651581e-04,nan,nan,nan,nan,nan,nan
5.956112852664290358e+00,3.695494959556700821e-04,nan,nan,nan,nan,nan,nan
5.977011494252585599e+00,4.181342502552823359e-04,nan,nan,nan,nan,nan,nan
5.997910135840880841e+00,4.413634546178357904e-04,nan,nan,nan,nan,nan,nan
6.018808777429176970e+00,4.278862287360446883e-04,nan,nan,nan,nan,nan,nan
6.039707419017472212e+00,3.831614978885213452e-04,nan,nan,nan,nan,nan,nan
6.060606060605768342e+00,3.256859464335631763e-04,nan,nan,nan,nan,nan,nan
6.081504702194064471e+00,2.813636944692197300e-04,nan,nan,nan,nan,nan,nan
6.102403343782360601e+00,2.727819648813301513e-04,nan,nan,nan,nan,nan,nan
6.123301985370655842e+00,2.991693414714670504e-04,nan,nan,nan,nan,nan,nan
6.144200626958951084e+00,3.364303693775537473e-04,nan,nan,nan,nan,nan,nan
6.165099268547247213e+00,3.600035551436790889e-04,nan,nan,nan,nan,nan,nan
6.185997910135542455e+00,3.568411232409077075e-04,nan,nan,nan,nan,nan,nan
6.206896551723838584e+00,3.276873976375998306e-04,nan,nan,nan,nan,nan,nan
6.227795193312134714e+00,2.855808678960979931e-04,nan,nan,nan,nan,nan,nan
6.248693834900430844e+00,2.495793504531202897e-04,nan,nan,nan,nan,nan,nan
6.269592476488725197e+00,2.319843581779192565e-04,nan,nan,nan,nan,nan,nan
6.290491118077021326e+00,2.284306814027181110e-04,nan,nan,nan,nan,nan,nan
6.311389759665317456e+00,2.268431202246513976e-04,nan,nan,nan,nan,nan,nan
6.332288401253613586e+00,2.203007350346813562e-04,nan,nan,nan,nan,nan,nan
6.353187042841908827e+00,2.062517179914879204e-04,nan,nan,nan,nan,nan,nan
6.374085684430204957e+00,1.803871867307518524e-04,nan,nan,nan,nan,nan,nan
6.394984326018501086e+00,1.376734913789533091e-04,nan,nan,nan,nan,nan,nan
6.415882967606795440e+00,8.531096146222302335e-05,nan,nan,nan,nan,nan,nan
6.436781609195091569e+00,7.695637527569844220e-05,nan,nan,nan,nan,nan,nan
6.457680250783387699e+00,1.282128669606733885e-04,nan,nan,nan,nan,nan,nan
6.478578892371683828e+00,1.673408596568048414e-04,nan,nan,nan,nan,nan,nan
6.499477533959979070e+00,1.645620245403485275e-04,nan,nan,nan,nan,nan,nan
6.520376175548275199e+00,1.162501097813089011e-04,nan,nan,nan,nan,nan,nan
6.541274817136571329e+00,5.127637955110926648e-05,nan,nan,nan,nan,nan,nan
6.562173458724865682e+00,9.549830903071667885e-05,nan,nan,nan,nan,nan,nan
6.583072100313161812e+00,1.782549586892066113e-04,nan,nan,nan,nan,nan,nan
6.603970741901457941e+00,2.367434181359367432e-04,nan,nan,nan,nan,nan,nan
6.624869383489754071e+00,2.617421073107756378e-04,nan,nan,nan,nan,nan,nan
6.645768025078049313e+00,2.569791855721012042e-04,nan,nan,nan,nan,nan,nan
6.666666666666345442e+00,2.322941660173187030e-04,nan,nan,nan,nan,nan,nan
6.687565308254640684e+00,1.998691493825799890e-04,nan,nan,nan,nan,nan,nan
6.708463949842936813e+00,1.717662679791507599e-04,nan,nan,nan,nan,nan,nan
6.729362591431232055e+00,1.542161852873711551e-04,nan,nan,nan,nan,nan,nan
6.750261233019528184e+00,1.428387696727435386e-04,nan,nan,nan,nan,nan,nan
6.771159874607824314e+00,1.305979363969764890e-04,nan,nan,nan,nan,nan,nan
6.792058516196119555e+00,1.170802614488741577e-04,nan,nan,nan,nan,nan,nan
6.812957157784415685e+00,1.034555402712844752e-04,nan,nan,nan,nan,nan,nan
6.833855799372710926e+00,8.418407341304889337e-05,nan,nan,nan,nan,nan,nan
