Frequency   σRe
2.01172E12	184.08169
2.0166E12	184.68275
2.02148E12	185.12993
2.02637E12	185.5771
2.03125E12	182.56588
2.03613E12	183.00474
2.04102E12	183.4436
2.0459E12	183.88246
2.05078E12	184.62937
2.05566E12	184.91171
2.06055E12	185.35093
2.06543E12	185.79015
2.07031E12	186.22937
2.0752E12	186.66859
2.08008E12	183.57352
2.08496E12	184.00445
2.08984E12	184.29295
2.09473E12	184.72354
2.09961E12	185.15413
2.10449E12	185.58472
2.10938E12	186.01531
2.11426E12	186.73996
2.11914E12	187.17123
2.12402E12	187.6025
2.12891E12	187.88276
2.13379E12	184.70743
2.13867E12	185.1301
2.14355E12	185.55277
2.14844E12	186.2623
2.15332E12	186.53887
2.1582E12	186.96186
2.16309E12	183.7366
2.16797E12	184.15136
2.17285E12	184.56611
2.17773E12	185.11717
2.18262E12	185.6749
2.1875E12	186.09028
2.19238E12	186.36235
2.19727E12	186.77741
2.20215E12	183.6177
2.20703E12	184.02483
2.21191E12	184.43197
2.2168E12	184.8391
2.22168E12	185.11337
2.22656E12	185.65337
2.23145E12	186.20016
2.23633E12	186.6076
2.24121E12	187.01504
2.24609E12	187.42248
2.25098E12	187.68904
2.25586E12	188.09618
2.26074E12	184.70608
2.26563E12	185.10502
2.27051E12	185.50395
2.27539E12	185.90288
2.28027E12	186.30181
2.28516E12	186.70075
2.29004E12	187.09968
2.29492E12	187.62948
2.2998E12	188.02869
2.30469E12	188.4279
2.30957E12	188.82711
2.31445E12	189.22633
2.31934E12	189.62554
2.32422E12	190.02475
2.3291E12	190.42396
2.33398E12	190.82317
2.33887E12	187.30207
2.34375E12	187.57248
2.34863E12	187.96326
2.35352E12	188.35404
2.3584E12	188.74481
2.36328E12	189.13559
2.36816E12	189.64823
2.37305E12	190.16798
2.37793E12	190.43028
2.38281E12	190.82131
2.3877E12	191.21234
2.39258E12	187.73112
2.39746E12	188.11425
2.40234E12	188.49737
2.40723E12	188.8805
2.41211E12	189.38775
2.41699E12	189.77112
2.42188E12	190.1545
2.42676E12	190.53788
2.43164E12	190.92125
2.43652E12	187.23757
2.44141E12	187.6128
2.44629E12	187.98802
2.45117E12	188.36325
2.45605E12	188.73847
2.46094E12	189.1137
2.46582E12	189.48893
2.4707E12	189.98442
2.47559E12	190.35988
2.48047E12	190.73535
2.48535E12	191.11081
2.49023E12	191.48627
2.49512E12	191.86174
2.5E12	192.2372
2.50488E12	192.49073
2.50977E12	192.86596
2.51465E12	193.24118
2.51953E12	193.61641
2.52441E12	189.90953
2.5293E12	190.16781
2.53418E12	190.53493
2.53906E12	190.90205
2.54395E12	191.26917
2.54883E12	191.74618
2.55371E12	192.23072
2.55859E12	192.59828
2.56348E12	192.84817
2.56836E12	193.2155
2.57324E12	189.42357
2.57813E12	189.78301
2.58301E12	190.14245
2.58789E12	190.50188
2.59277E12	190.97311
2.59766E12	191.33276
2.60254E12	191.6924
2.60742E12	192.05205
2.6123E12	192.4117
2.61719E12	188.43004
2.62207E12	188.78159
2.62695E12	189.13313
2.63184E12	189.48468
2.63672E12	189.94258
2.6416E12	190.29432
2.64648E12	190.64607
2.65137E12	186.60903
2.65625E12	186.95269
2.66113E12	187.20383
2.66602E12	187.54732
2.6709E12	188.08398
2.67578E12	188.42783
2.68066E12	188.77167
2.68555E12	189.11552
2.69043E12	185.01528
2.69531E12	185.35106
2.7002E12	185.68684
2.70508E12	186.02262
2.70996E12	186.3584
2.71484E12	186.69418
2.71973E12	187.02996
2.72461E12	187.36574
2.72949E12	187.70152
2.73438E12	188.0373
2.73926E12	188.37308
2.74414E12	188.70887
2.74902E12	189.04465
2.75391E12	189.38043
2.75879E12	189.71621
2.76367E12	194.61706
2.76855E12	194.96091
2.77344E12	195.30475
2.77832E12	195.6486
2.7832E12	195.99245
2.78809E12	196.33629
2.79297E12	196.68014
2.79785E12	197.02399
2.80273E12	197.36783
2.80762E12	197.60625
2.8125E12	197.94991
2.81738E12	198.29357
2.82227E12	198.63724
2.82715E12	198.9809
2.83203E12	194.66233
2.83691E12	194.99795
2.8418E12	195.33358
2.84668E12	195.6692
2.85156E12	196.09605
2.85645E12	196.43183
2.86133E12	196.76761
2.86621E12	192.39486
2.87109E12	192.72262
2.87598E12	193.05038
2.88086E12	193.46228
2.88574E12	193.88249
2.89063E12	194.11808
2.89551E12	194.44598
2.90039E12	194.77389
2.90527E12	195.19472
2.91016E12	195.52278
2.91504E12	191.05602
2.91992E12	191.37604
2.9248E12	191.69607
2.92969E12	192.0161
2.93457E12	192.33612
2.93945E12	192.65615
2.94434E12	192.97618
2.94922E12	193.2962
2.9541E12	193.53817
2.95898E12	193.85807
2.96387E12	194.17796
2.96875E12	194.66302
2.97363E12	194.89634
2.97852E12	195.21636
2.9834E12	195.53639
2.98828E12	195.85642
2.99316E12	191.28018
2.99805E12	191.59222
3.00293E12	191.97526
